,MC dropout 400,MC dropout 400,MC dropout 400,MC dropout 400,MC dropout 400,PBP,PBP,PBP,PBP,PBP,PNN,PNN,PNN,PNN,PNN,PNN-E,PNN-E,PNN-E,PNN-E,PNN-E,NLM,NLM,NLM,NLM,NLM,NLM-E,NLM-E,NLM-E,NLM-E,NLM-E,DNNC-R,DNNC-R,DNNC-R,DNNC-R,DNNC-R
,rmse,crps,log_score,picp,mpiw,rmse,crps,log_score,picp,mpiw,rmse,crps,log_score,picp,mpiw,rmse,crps,log_score,picp,mpiw,rmse,crps,log_score,picp,mpiw,rmse,crps,log_score,picp,mpiw,rmse,crps,log_score,picp,mpiw
0,4.173554224679007,2.2840617436476336,-2.8242357702777285,0.9752670692057595,17.5262394314794,4.055644712052661,2.2145685545613714,-2.819129482449612,0.9624941941477009,16.064650482472192,4.319304246473898,2.3795949261744593,-2.8608861948918975,0.9467022758941013,15.502858403105948,4.032816971990288,2.190084969538792,-2.793851156903661,0.9736414305620065,17.004354268634824,4.0351153987570765,2.196360181612514,-2.7934973712618687,0.9705062703204831,17.077917069112637,4.003309308799754,2.1740980966667838,-2.783433698449397,0.9687645146307478,16.54094778281872,4.608220082298088,3.2778787391619066,-3.3743999120560493,0.965164886205295,32.88438667768148
1,4.15313029621794,2.265947316997087,-2.8161500685978007,0.9714352066883418,17.2322633916216,4.061465428407924,2.226030108532625,-2.820495648927518,0.9607524384579657,16.067929427577628,4.035689743555386,2.190138364991192,-2.7840612921232,0.9624941941477009,15.777561744729102,4.054524738662951,2.2124558204354656,-2.7951695147000377,0.9703901532745007,16.780514200195956,3.9918463877072496,2.1812028543820134,-2.782919528048464,0.968532280538783,16.899109307934182,3.9822356410097153,2.1708372769822346,-2.7771752498111355,0.9707385044124478,16.908178211172768,4.808748838132527,3.10332483070741,-3.284433468749118,0.9561077566186716,30.288177653899076
2,4.339404834938532,2.3794058517051595,-2.8515616238423127,0.9753831862517418,18.101174756561893,4.084159790741883,2.230243420120038,-2.8260751270666207,0.9621458430097538,16.163410572295565,4.092468852558795,2.2317170005503657,-2.806452890550745,0.9627264282396656,16.812194494659177,4.04184822462614,2.1936471268315008,-2.7908735972332073,0.9695773339526242,16.533251279959938,4.0361614743381296,2.2036826794295554,-2.7956355320569637,0.954598235020901,15.956209849398032,3.977204056252909,2.1521275524360535,-2.7704111690037703,0.963190896423595,15.807798327208516,4.5057394947826666,3.079720390017242,-3.3004345004447546,0.9551788202508128,30.866575890517506
3,4.142820085615605,2.261196054069032,-2.8180285711621043,0.972131908964236,17.912477388574892,4.094816071899406,2.2344938421822595,-2.8286857823308567,0.9623780771017185,16.196289329191064,4.078403882960215,2.218703114053416,-2.7996919467135397,0.9606363214119833,16.283878340421253,4.035161859117315,2.1953642681155063,-2.793496641200239,0.9714352066883418,16.928677331098786,4.034313251188054,2.1968250246916803,-2.796832691929325,0.9725963771481654,17.334362035996534,4.015837316719357,2.1763874046881235,-2.781635907037617,0.9694612169066419,16.564166574214497,4.647926489622083,3.0530095996815887,-3.2792501684734785,0.9558755225267069,30.294868265283153
4,4.082481910373283,2.2338691028044324,-2.810086462916704,0.9723641430562007,17.846678331069935,4.035744235344977,2.208891432623244,-2.814236718394476,0.9628425452856479,16.008282145742758,4.494460530115238,2.4938816954630365,-2.9005979383241165,0.9613330236878774,16.790065962672504,4.031448178420056,2.1947108341940837,-2.787975193040928,0.9716674407803065,16.737929772107844,4.010888467619599,2.176307970309334,-2.7795909546666953,0.9672549930329772,16.071924591252348,3.9719779657775107,2.15589229589923,-2.7685732983941636,0.9672549930329772,16.141070050230947,4.487337104048204,3.030330498209186,-3.2902259182825095,0.952275894101254,30.34241504187719
5,4.144967515063388,2.284335329478873,-2.8420740904145867,0.9750348351137947,18.711327827088223,4.088840196024128,2.230321983617434,-2.827234304548405,0.9623780771017185,16.198631710733594,4.104257662052,2.2251333166292793,-2.807163574112563,0.9595912679981421,15.646756290652759,4.069086004330983,2.207182153393426,-2.7994567834693824,0.9696934509986066,16.79393702604734,4.073318972259941,2.208672666512965,-2.796798541078947,0.9629586623316303,16.153768281421574,4.0322215365410115,2.1940280726984924,-2.795059671689441,0.9736414305620065,17.293632690906538,4.536514284688383,3.0744001440144975,-3.2982178409211302,0.9547143520668834,30.652632493380118
6,4.09660036476974,2.258322639336416,-2.815627412017831,0.9633070134695774,17.276537111077566,4.034310320696104,2.2179083446704357,-2.8138190498167956,0.960868555503948,15.981860752741973,4.054517795115187,2.221892104492872,-2.795683512022523,0.9478634463539247,14.863336307127055,4.017494161642776,2.1836879419208683,-2.783781657194954,0.9623780771017185,15.927631091522432,3.9689697625697535,2.1645778209861155,-2.777972061753911,0.9684161634928008,16.373293131974563,3.9664044123300206,2.164123554090053,-2.7754126470781384,0.9703901532745007,16.726776455630585,4.510290986751768,2.8697066461105725,-3.210548019193028,0.9520436600092894,27.281399938741682
7,4.166572205904074,2.2801005122246973,-2.8245284984484074,0.9677194612169067,16.57241484646531,4.067864541203806,2.2225386860975265,-2.8220866974463283,0.9634231305155597,16.10458089832713,4.0868569666019345,2.228024736383777,-2.802902951609519,0.9653971202972597,16.858275827395932,4.068614841083828,2.2223946253696023,-2.8043540281069936,0.9758476544356711,17.547714863353168,4.011540301752057,2.167802292662098,-2.781814301115119,0.9614491407338597,15.673380527126787,3.997157625261815,2.167086747477407,-2.779034189706005,0.9681839294008361,16.420007553021303,4.56098006360535,3.0364375473721497,-3.2845065301439673,0.952275894101254,30.159273918558878
8,4.167769841559859,2.307217973699529,-2.8550011464113494,0.9815373896888063,19.47991232896897,4.051702629028314,2.2231501471138175,-2.818152885240727,0.9622619600557362,16.0615793827655,4.103909410981054,2.231381716256682,-2.8047055870568403,0.9555271713887599,15.485817286478063,4.00674233420151,2.1797583363921467,-2.784791801668447,0.9671388759869949,16.49971908164571,3.9960904427474713,2.193216315937365,-2.8035946894169967,0.9761960055736182,18.017089325368392,3.9803352299611876,2.1642674734069423,-2.7746534725455922,0.9626103111936832,16.141817569365607,4.535052915445304,2.6790357532441433,-3.1225312128192764,0.9535531816070599,24.77908314864859
