,MC dropout 400,MC dropout 400,MC dropout 400,MC dropout 400,MC dropout 400,PBP,PBP,PBP,PBP,PBP,PNN,PNN,PNN,PNN,PNN,PNN-E,PNN-E,PNN-E,PNN-E,PNN-E,NLM,NLM,NLM,NLM,NLM,NLM-E,NLM-E,NLM-E,NLM-E,NLM-E,DNNC-R,DNNC-R,DNNC-R,DNNC-R,DNNC-R
,rmse,crps,log_score,picp,mpiw,rmse,crps,log_score,picp,mpiw,rmse,crps,log_score,picp,mpiw,rmse,crps,log_score,picp,mpiw,rmse,crps,log_score,picp,mpiw,rmse,crps,log_score,picp,mpiw,rmse,crps,log_score,picp,mpiw
0,0.563812602102438,0.3025361849597446,-0.742572532170614,0.9690140845070423,2.269481260753079,0.5786494401826592,0.32231627037058863,-0.8707162714291597,0.9474178403755869,2.3179611739806636,0.6818668955796798,0.39677771242199905,-0.7690712776437723,0.9615023474178404,3.580730974756222,0.559143730655392,0.3875800290879614,-0.7061305583689907,0.968075117370892,3.8544585284351265,0.5863839116279116,0.9013818363974199,-0.7493492935944392,0.9586854460093897,12.164768937838394,0.5607216648390105,0.36004905761385875,-0.7334812923981266,0.9774647887323944,3.3829605682987203,0.507447622629905,0.2580784916245546,-0.007356577473474227,0.9615023474178404,2.0654550852066977
1,0.5179575754047245,0.2825076221488389,-0.6904182533703976,0.9793427230046948,2.373920735316846,0.5423290481425467,0.3032756020539467,-0.8056096611685573,0.9615023474178404,2.168592555371229,0.5198851934186051,0.2762365843453068,-0.6013867399206163,0.9849765258215962,2.149383400685005,0.48110138969610045,0.2770290975561213,-0.6377545860937871,0.9859154929577465,2.562988032874525,0.5352280153219344,0.2825679488042256,-0.6262328614888443,0.9427230046948357,1.8727858024076844,0.4970008353276221,0.2635098549034175,-0.5898279319307974,0.9802816901408451,2.111740534843654,0.44699884170974474,0.22481618722817925,0.08684329632955831,0.955868544600939,1.9213700566970058
2,0.5311941564023753,0.28481538391050154,-0.6677436979536384,0.9774647887323944,2.3470740263456196,0.5540558386964989,0.30805606021067006,-0.8280117527460626,0.9464788732394366,2.2080879228579806,0.5437142802055536,0.2866793324050144,-0.6523404862074095,0.9502347417840376,2.001948143819089,0.5138731307181752,0.2741945556032241,-0.6318474112443447,0.9708920187793427,2.171031644195777,0.5571682210452686,0.3124099056716544,-0.7290593642418952,0.9492957746478873,2.24746559409154,0.5126241539877543,0.2724519379302356,-0.6204092760772214,0.9737089201877934,2.16998881756952,0.478463355844042,0.2407587645384405,0.026310865703627884,0.9568075117370892,1.9721770967439514
3,0.5776115399285209,0.3490244950766875,-0.7382387800874949,0.9737089201877934,3.2070091194319037,0.5440903692253698,0.3022075935003716,-0.8096184258907331,0.9446009389671362,2.167896321753581,0.5457138893488572,0.29094950194941616,-0.6855810350208486,0.9483568075117371,1.9316761186860063,0.5290307757578377,0.28611266308908256,-0.6648436708638306,0.9746478873239437,2.3621715149727915,0.5202036929038485,0.2858063856252735,-0.6320865663115727,0.971830985915493,2.4816900086701748,0.5214507871111673,0.28276412311654986,-0.6572284089032889,0.9708920187793427,2.278552507170918,0.4809936510730531,0.24471145876576864,-0.010297833817010684,0.9633802816901409,2.0704774278036777
4,0.527555212868861,0.29007399766843495,-0.7344026553178078,0.9765258215962441,2.340586772262698,0.5535887888465811,0.3092421875044536,-0.8273630570729771,0.955868544600939,2.242654550908933,0.517437500424034,0.27969864928686333,-0.6498118057160608,0.9615023474178404,1.9973741310564843,0.49798974064367346,0.3014802036237022,-0.6987782678357779,0.9784037558685446,2.807587123866148,0.5359525126127892,0.28865338950993297,-0.6932050403363997,0.9624413145539906,2.1505568051428945,0.5240986083533353,0.28874863534958595,-0.7092796782360995,0.9774647887323944,2.4281189782143873,0.4713079929990789,0.2378502405616657,0.03814400532259868,0.9624413145539906,1.9064934076741353
5,0.5648323918686319,0.3061632216926843,-0.766808798043971,0.9661971830985916,2.342407162974703,0.55779844612706,0.3091967519111775,-0.8346514317357945,0.9446009389671362,2.225703851385817,0.5468056741758486,0.2882139069906729,-0.663724957761697,0.968075117370892,2.1686234975445617,0.524494168906972,0.2849682009004695,-0.6495321029790164,0.9727699530516432,2.2726988269233552,0.5507492288968572,0.2886637187623037,-0.6529568587065064,0.968075117370892,2.1445421848114896,0.5371436509310751,0.2820894093152842,-0.6366795585427515,0.9690140845070423,2.165088556163059,0.4763221208322811,0.24171943762807843,0.0011914519653101903,0.9699530516431925,1.9609662986701017
6,0.550420064060843,0.30026543948440193,-0.7461643385050357,0.9755868544600939,2.4202913338081036,0.5655789682150255,0.3165115193635906,-0.8483371918026584,0.9492957746478873,2.2532067568259824,0.5392918917187377,0.29392823386307887,-0.7025882662289571,0.9727699530516432,2.2909144551235237,0.5165480845711872,0.27910730191349353,-0.662111867926077,0.9793427230046948,2.2845113738621627,0.5283696446680365,0.2813676911350552,-0.6532476734992606,0.9793427230046948,2.2465538786320036,0.5321951933084038,0.2832562406397239,-0.6449900076004897,0.9755868544600939,2.1799152687272434,0.46838359534594914,0.23865897764047286,0.012140795959580663,0.9615023474178404,1.975875662817534
7,0.5433361156967161,0.29134631941762423,-0.7176525564238915,0.9859154929577465,2.4490540313350766,0.5833765982974086,0.32676129394994013,-0.878689977846989,0.955868544600939,2.3401446453907395,0.5503897140577984,0.293922050094686,-0.6830101136774654,0.9549295774647887,1.9907731412396723,0.5358453557272301,0.2861307382909863,-0.6703418942488787,0.9755868544600939,2.251575724854669,0.5731304456107817,0.33621611700498366,-0.7557139768348775,0.9605633802816902,2.6842519410628105,0.5424812744954081,0.2892013116187418,-0.6590223035411567,0.9774647887323944,2.1478801068904603,0.5018656901358416,0.2573654223318234,-0.008890474678036749,0.955868544600939,1.9707794289501728
8,0.5434478588085105,0.30133429029549,-0.778830246441233,0.9755868544600939,2.405519068911994,0.5606574026218226,0.31395366850981526,-0.8400792463781134,0.9511737089201878,2.269563439548035,0.5280967210769772,0.28392433558802277,-0.6617997416102167,0.9652582159624413,2.0374891760443874,0.49512869860071707,0.29150914878487544,-0.6570654585881017,0.9765258215962441,2.5692805627041433,0.5498977680017004,0.2995470388029837,-0.7332444887688875,0.9690140845070423,2.231532808983738,0.5076250613208597,0.27638636654992,-0.6651667837142177,0.9784037558685446,2.2206485182881583,0.4681093667169669,0.23875074971186483,0.03239865183941405,0.9586854460093897,1.9260420136250906
